endTime,addr,countSuccess,totalTimeout,consecutiveTimeout,code,affected
1654718861,149.115.26.129:80,25,0,0,,false
1654718861,69.49.118.8:80,25,0,0,,false
1654718861,66.175.59.64:80,25,0,0,,false
1654718861,194.163.47.44:80,25,0,0,,false
1654718861,66.175.63.78:80,25,0,0,,false
1654718861,66.175.39.17:80,25,0,0,,false
1654718861,173.231.197.90:80,25,0,0,,false
1654718861,209.235.155.30:80,25,0,0,,false
1654718861,142.93.180.84:80,25,0,0,,false
1654718861,158.228.218.83:80,3,3,3,timeout,true
1654718861,66.175.37.205:80,25,0,0,,false
1654718861,185.28.180.77:80,25,0,0,,false
1654718861,23.10.212.219:80,25,0,0,,false
1654718861,207.170.156.253:80,0,0,0,dial tcp 207.170.156.253:80: connect: connection refused,unknown
1654718861,85.254.5.132:80,25,0,0,,false
1654718861,173.231.207.210:80,25,0,0,,false
1654718861,216.194.164.204:80,25,0,0,,false
1654718861,216.194.164.61:80,25,0,0,,false
1654718861,69.28.200.209:80,25,0,0,,false
1654718861,66.175.37.160:80,25,0,0,,false
1654718861,173.231.197.211:80,25,0,0,,false
1654718861,66.175.39.152:80,25,0,0,,false
1654718862,66.175.36.130:80,25,0,0,,false
1654718862,23.235.214.98:80,0,0,0,dial tcp 23.235.214.98:80: connect: no route to host,unknown
1654718862,108.156.6.214:80,25,0,0,,false
1654718862,18.66.212.176:80,25,0,0,,false
1654718862,18.66.206.82:80,25,0,0,,false
1654718862,18.66.213.157:80,25,0,0,,false
1654718862,108.139.241.48:80,25,0,0,,false
1654718862,18.65.61.189:80,25,0,0,,false
1654718862,108.139.217.4:80,25,0,0,,false
1654718862,52.222.172.52:80,25,0,0,,false
1654718862,18.66.216.61:80,25,0,0,,false
1654718862,108.139.229.219:80,25,0,0,,false
1654718862,108.139.224.59:80,25,0,0,,false
1654718862,18.65.76.15:80,25,0,0,,false
1654718862,108.139.242.248:80,25,0,0,,false
1654718862,108.139.248.166:80,25,0,0,,false
1654718862,108.139.218.171:80,25,0,0,,false
1654718862,108.139.231.4:80,25,0,0,,false
1654718862,52.222.192.39:80,25,0,0,,false
1654718862,108.156.0.16:80,25,0,0,,false
1654718862,173.231.231.41:80,25,0,0,,false
1654718862,18.66.213.0:80,25,0,0,,false
1654718862,52.84.186.49:80,25,0,0,,false
1654718862,18.66.196.117:80,25,0,0,,false
1654718862,18.65.74.33:80,25,0,0,,false
1654718862,66.42.46.154:80,0,0,0,dial tcp 66.42.46.154:80: connect: connection refused,unknown
1654718862,52.222.174.148:80,25,0,0,,false
1654718862,108.139.223.200:80,25,0,0,,false
1654718862,149.115.24.149:80,25,0,0,,false
1654718862,108.139.255.30:80,25,0,0,,false
1654718862,108.139.213.88:80,25,0,0,,false
1654718862,52.222.192.31:80,25,0,0,,false
1654718862,108.139.214.251:80,25,0,0,,false
1654718863,45.88.197.239:80,25,0,0,,false
1654718863,145.14.153.221:80,25,0,0,,false
1654718863,31.220.106.178:80,25,0,0,,false
1654718863,185.229.115.49:80,25,0,0,,false
1654718863,52.222.201.211:80,25,0,0,,false
1654718863,216.194.168.129:80,0,0,0,dial tcp 216.194.168.129:80: connect: no route to host,unknown
1654718863,23.235.223.211:80,25,0,0,,false
1654718863,223.164.99.142:80,2,3,3,timeout,true
1654718863,74.124.211.28:80,25,0,0,,false
1654718863,173.231.198.8:80,25,0,0,,false
1654718863,223.164.121.222:80,4,3,3,timeout,true
1654718864,217.21.66.145:80,25,0,0,,false
1654718864,109.106.254.99:80,25,0,0,,false
1654718864,45.88.199.110:80,25,0,0,,false
1654718864,45.14.89.96:80,25,0,0,,false
1654718864,209.216.87.236:80,25,0,0,,false
1654718864,156.67.221.145:80,25,0,0,,false
1654718864,45.151.121.96:80,25,0,0,,false
1654718864,108.139.97.176:80,25,0,0,,false
1654718864,108.139.93.40:80,25,0,0,,false
1654718864,143.204.58.141:80,25,0,0,,false
1654718864,45.14.88.246:80,25,0,0,,false
1654718865,143.204.23.196:80,25,0,0,,false
1654718865,143.204.22.36:80,25,0,0,,false
1654718865,151.106.124.37:80,25,0,0,,false
1654718865,162.251.160.125:80,0,0,0,dial tcp 162.251.160.125:80: connect: connection refused,unknown
1654718865,108.139.97.155:80,25,0,0,,false
1654718865,45.80.183.142:80,25,0,0,,false
1654718865,45.13.133.156:80,25,0,0,,false
1654718865,156.67.209.33:80,25,0,0,,false
1654718865,143.204.57.95:80,25,0,0,,false
1654718865,185.214.125.232:80,25,0,0,,false
1654718865,194.163.35.215:80,25,0,0,,false
1654718865,192.249.127.75:80,0,0,0,dial tcp 192.249.127.75:80: connect: no route to host,unknown
1654718865,13.35.63.49:80,25,0,0,,false
1654718865,45.84.207.122:80,0,0,0,dial tcp 45.84.207.122:80: connect: no route to host,unknown
1654718866,157.230.44.173:80,7,3,3,timeout,true
1654718866,194.163.35.99:80,25,0,0,,false
1654718866,151.106.126.117:80,25,0,0,,false
1654718866,223.164.50.213:80,6,3,3,timeout,true
1654718866,108.139.94.29:80,25,0,0,,false
1654718866,194.163.38.63:80,25,0,0,,false
1654718867,45.80.180.53:80,25,0,0,,false
1654718867,45.13.255.1:80,25,0,0,,false
1654718867,207.170.157.147:80,0,0,0,dial tcp 207.170.157.147:80: connect: connection refused,unknown
1654718867,185.229.112.215:80,25,0,0,,false
1654718867,173.231.238.171:80,0,0,0,dial tcp 173.231.238.171:80: connect: no route to host,unknown
1654718867,216.55.156.69:80,0,3,3,timeout,unknown
1654718867,163.197.127.23:80,1,4,3,timeout,true
1654718867,163.197.92.22:80,1,4,3,timeout,true
1654718867,207.170.182.102:80,1,4,3,timeout,true
1654718868,213.190.4.153:80,25,0,0,,false
1654718869,194.163.43.213:80,25,0,0,,false
1654718870,156.67.215.133:80,25,0,0,,false
1654718870,151.106.127.171:80,25,0,0,,false
1654718870,74.124.211.120:80,0,0,0,dial tcp 74.124.211.120:80: connect: no route to host,unknown
1654718870,207.170.180.19:80,3,4,3,timeout,true
1654718870,45.13.255.203:80,7,0,0,dial tcp 45.13.255.203:80: connect: no route to host,unknown
1654718870,156.67.223.10:80,2,0,0,dial tcp 156.67.223.10:80: connect: no route to host,unknown
1654718870,194.163.35.151:80,24,0,0,dial tcp 194.163.35.151:80: connect: no route to host,unknown
1654718871,156.67.215.161:80,7,0,0,dial tcp 156.67.215.161:80: connect: no route to host,unknown
1654718871,151.106.112.230:80,8,0,0,dial tcp 151.106.112.230:80: connect: no route to host,unknown
1654718871,31.220.110.183:80,6,0,0,dial tcp 31.220.110.183:80: connect: no route to host,unknown
1654718871,151.106.116.66:80,6,0,0,dial tcp 151.106.116.66:80: connect: no route to host,unknown
1654718871,109.106.252.4:80,4,0,0,dial tcp 109.106.252.4:80: connect: no route to host,unknown
1654718871,156.67.213.86:80,6,0,0,dial tcp 156.67.213.86:80: connect: no route to host,unknown
1654718871,156.67.222.9:80,9,0,0,dial tcp 156.67.222.9:80: connect: no route to host,unknown
1654718871,194.163.33.231:80,0,1,1,dial tcp 194.163.33.231:80: connect: no route to host,unknown
1654718871,45.143.81.26:80,10,0,0,dial tcp 45.143.81.26:80: connect: no route to host,unknown
1654718871,217.21.74.192:80,10,0,0,dial tcp 217.21.74.192:80: connect: no route to host,unknown
1654718871,5.181.217.73:80,10,0,0,dial tcp 5.181.217.73:80: connect: no route to host,unknown
1654718871,194.163.33.144:80,0,0,0,dial tcp 194.163.33.144:80: connect: no route to host,unknown
1654718872,194.163.208.154:80,0,3,3,timeout,unknown
1654718872,156.67.222.0:80,0,1,1,dial tcp 156.67.222.0:80: connect: no route to host,unknown
1654718872,163.197.81.155:80,4,3,3,timeout,true
1654718872,193.168.192.239:80,7,0,0,dial tcp 193.168.192.239:80: connect: no route to host,unknown
1654718873,173.231.235.187:80,0,0,0,dial tcp 173.231.235.187:80: connect: no route to host,unknown
1654718873,223.164.55.76:80,9,3,3,timeout,true
1654718875,45.80.182.89:80,0,1,1,dial tcp 45.80.182.89:80: connect: no route to host,unknown
1654718875,155.97.34.42:80,25,1,0,,false
1654718876,173.231.238.152:80,0,0,0,dial tcp 173.231.238.152:80: connect: no route to host,unknown
1654718876,207.170.180.252:80,1,5,3,timeout,true
1654718877,223.164.83.127:80,1,3,3,timeout,true
1654718879,195.180.201.177:80,0,2,2,dial tcp 195.180.201.177:80: connect: connection refused,unknown
1654718879,181.200.152.153:80,2,5,3,timeout,true
1654718879,186.65.184.15:80,2,5,3,timeout,true
1654718880,155.97.38.32:80,25,1,0,,false
1654718880,216.251.36.248:80,0,3,3,timeout,unknown
1654718880,151.106.113.149:80,0,0,0,dial tcp 151.106.113.149:80: connect: no route to host,unknown
1654718880,194.195.43.44:80,4,5,3,timeout,true
1654718880,223.164.33.102:80,4,5,3,timeout,true
1654718880,223.164.110.89:80,4,5,3,timeout,true
1654718880,223.164.68.63:80,4,5,3,timeout,true
1654718881,155.97.41.3:80,8,4,3,timeout,true
1654718882,194.163.39.230:80,0,0,0,dial tcp 194.163.39.230:80: connect: no route to host,unknown
1654718883,223.164.41.198:80,4,5,3,timeout,true
1654718884,69.156.243.67:80,0,3,3,timeout,unknown
1654718884,207.170.144.195:80,0,3,3,timeout,unknown
1654718884,207.170.181.40:80,0,3,3,timeout,unknown
1654718884,63.160.178.148:80,0,3,3,timeout,unknown
1654718884,95.159.25.38:80,0,3,3,timeout,unknown
1654718884,209.216.90.227:80,0,3,3,timeout,unknown
1654718884,81.252.251.1:80,0,3,3,timeout,unknown
1654718884,69.49.99.165:80,0,3,3,timeout,unknown
1654718884,66.175.52.26:80,0,3,3,timeout,unknown
1654718884,195.180.192.117:80,0,3,3,timeout,unknown
1654718884,153.92.209.99:80,0,3,3,timeout,unknown
1654718884,95.159.12.17:80,0,3,3,timeout,unknown
1654718884,216.251.42.139:80,0,3,3,timeout,unknown
1654718884,66.226.69.112:80,0,3,3,timeout,unknown
1654718884,95.159.21.136:80,0,3,3,timeout,unknown
1654718884,69.49.104.61:80,0,3,3,timeout,unknown
1654718884,158.228.140.15:80,0,3,3,timeout,unknown
1654718884,95.159.44.64:80,0,3,3,timeout,unknown
1654718884,64.29.158.142:80,0,3,3,timeout,unknown
1654718884,219.84.232.219:80,0,3,3,timeout,unknown
1654718884,69.49.106.22:80,0,3,3,timeout,unknown
1654718884,45.93.138.133:80,0,3,3,timeout,unknown
1654718884,163.197.120.249:80,0,3,3,timeout,unknown
1654718884,66.175.25.88:80,0,3,3,timeout,unknown
1654718884,162.251.161.78:80,0,3,3,timeout,unknown
1654718884,209.235.150.90:80,0,3,3,timeout,unknown
1654718884,95.159.50.33:80,0,3,3,timeout,unknown
1654718884,81.252.254.32:80,0,3,3,timeout,unknown
1654718884,207.170.145.132:80,0,3,3,timeout,unknown
1654718884,66.175.21.26:80,0,3,3,timeout,unknown
1654718884,194.195.33.127:80,0,3,3,timeout,unknown
1654718884,216.55.152.34:80,0,3,3,timeout,unknown
1654718884,63.160.183.131:80,0,3,3,timeout,unknown
1654718884,95.159.36.0:80,0,3,3,timeout,unknown
1654718884,69.156.247.29:80,0,3,3,timeout,unknown
1654718884,66.175.40.44:80,0,3,3,timeout,unknown
1654718884,85.254.4.18:80,0,3,3,timeout,unknown
1654718884,81.252.241.193:80,0,3,3,timeout,unknown
1654718884,47.244.250.193:80,0,3,3,timeout,unknown
1654718884,64.29.154.185:80,0,3,3,timeout,unknown
1654718884,163.197.80.60:80,0,3,3,timeout,unknown
1654718884,158.228.131.209:80,0,3,3,timeout,unknown
1654718884,64.29.159.161:80,0,3,3,timeout,unknown
1654718884,219.84.225.20:80,0,3,3,timeout,unknown
1654718884,207.170.177.123:80,0,3,3,timeout,unknown
1654718884,209.216.73.181:80,0,3,3,timeout,unknown
1654718884,223.164.92.67:80,7,5,3,timeout,true
1654718885,95.159.62.120:80,0,3,3,timeout,unknown
1654718885,66.42.36.56:80,25,0,0,,false
1654718885,157.230.36.13:80,1,3,3,timeout,true
1654718885,216.55.156.5:80,0,3,3,timeout,unknown
1654718886,209.216.74.198:80,0,3,3,timeout,unknown
1654718886,95.159.37.184:80,0,3,3,timeout,unknown
1654718886,173.231.203.106:80,0,3,3,timeout,unknown
1654718886,23.10.211.219:80,25,0,0,,false
1654718886,23.10.213.228:80,25,0,0,,false
1654718886,23.35.185.127:80,25,0,0,,false
1654718886,23.10.194.227:80,25,0,0,,false
1654718886,158.228.151.146:80,0,3,3,timeout,unknown
1654718886,207.170.178.32:80,0,3,3,timeout,unknown
1654718886,139.180.150.4:80,0,3,3,timeout,unknown
1654718886,163.197.118.71:80,0,3,3,timeout,unknown
1654718886,173.247.247.3:80,25,0,0,,false
1654718886,216.194.168.22:80,25,0,0,,false
1654718886,216.194.166.204:80,25,0,0,,false
1654718886,163.197.76.138:80,0,3,3,timeout,unknown
1654718886,95.159.17.146:80,0,3,3,timeout,unknown
1654718886,185.212.70.241:80,25,0,0,,false
